r,r,r.fileformat,,
r,r,r.util,,
r,fetcher,r.fetcher.citation.semanticscholar,,
r,r,r.fetcher,,
r,fetcher,r.fetcher.citation,,
r,fileformat,r.fileformat.pdf,,
r,fetcher,r.fetcher.isbntobibtex,,
r,fetcher,r.fetcher.transformers,,
r,r,r.plaincitation,,
io,io,java.io.File,,
io,io,java.io.IOException,,
net,net,java.net.Authenticator,,
nio,file,java.nio.file.Files,,
nio,file,java.nio.file.Path,,
util,util,java.util.Arrays,,
util,util,java.util.List,,
util,util,java.util.Map,,
cli,cli,org.jabref.cli.ArgumentProcessor,,
gui,gui,org.jabref.gui.JabRefGUI,,
gui,preferences,org.jabref.gui.preferences.GuiPreferences,,
gui,preferences,org.jabref.gui.preferences.JabRefGuiPreferences,,
logic,logic,org.jabref.logic.UiCommand,,
logic,citationstyle,org.jabref.logic.citationstyle.CSLStyleLoader,,
logic,net,org.jabref.logic.net.ProxyAuthenticator,,
logic,net,org.jabref.logic.net.ProxyPreferences,,
logic,net,org.jabref.logic.net.ProxyRegisterer,,
logic,net,org.jabref.logic.net.ssl.SSLPreferences,,
logic,net,org.jabref.logic.net.ssl.TrustStoreManager,,
logic,preferences,org.jabref.logic.preferences.CliPreferences,,
logic,remote,org.jabref.logic.remote.RemotePreferences,,
logic,remote,org.jabref.logic.remote.client.RemoteClient,,
logic,search,org.jabref.logic.search.PostgreServer,,
logic,util,org.jabref.logic.util.BuildInfo,,
logic,util,org.jabref.logic.util.Directories,,
migrations,migrations,org.jabref.migrations.PreferencesMigrations,,
airhacks,afterburner,com.airhacks.afterburner.injection.Injector,,
slf4j,slf4j,org.slf4j.Logger,,
slf4j,slf4j,org.slf4j.LoggerFactory,,
slf4j,bridge,org.slf4j.bridge.SLF4JBridgeHandler,,
tinylog,configuration,org.tinylog.configuration.Configuration,,
dev,langchain4j,dev.langchain4j.data.document.DefaultDocument,,
io,io,java.io.Reader,,
util,util,java.util.ArrayList,,
mockito,ArgumentMatchers,org.mockito.ArgumentMatchers.anyInt,,
mockito,Mockito,org.mockito.Mockito.doAnswer,,
util,util,java.util.Properties,,
util,stream,java.util.stream.Collectors,,
util,stream,java.util.stream.Stream,,
junit,jupiter,org.junit.jupiter.api.Test,,
junit,jupiter,org.junit.jupiter.api.Assertions.assertEquals,,
junit,jupiter,org.junit.jupiter.api.Assertions.assertFalse,,
junit,jupiter,org.junit.jupiter.api.Assertions.assertTrue,,
util,util,java.util.Set,,
javafx,util,javafx.util.Pair,,
logic,cleanup,org.jabref.logic.cleanup.RelativePathsCleanup,,
logic,importer,org.jabref.logic.importer.SearchBasedFetcher,,
logic,importer,org.jabref.logic.importer.WebFetcher,,
logic,importer,org.jabref.logic.importer.WebFetchers,,
logic,journals,org.jabref.logic.journals.JournalAbbreviationLoader,,
logic,journals,org.jabref.logic.journals.JournalAbbreviationRepository,,
logic,l10n,org.jabref.logic.l10n.Localization,,
logic,openoffice,org.jabref.logic.openoffice.frontend.UpdateBibliography,,
javafx,scene,javafx.scene.chart.LineChart,,
logic,ai,org.jabref.logic.ai.processingstatus.ProcessingInfo,,
logic,ai,org.jabref.logic.ai.processingstatus.ProcessingState,,
logic,preferences,org.jabref.logic.preferences.JabRefCliPreferences,,
logic,protectedterms,org.jabref.logic.protectedterms.ProtectedTermsLoader,,
logic,util,org.jabref.logic.util.ProgressCounter,,
model,entry,org.jabref.model.entry.BibEntryTypesManager,,
model,strings,org.jabref.model.strings.StringUtil,,
model,util,org.jabref.model.util.DummyFileUpdateMonitor,,
model,util,org.jabref.model.util.FileUpdateMonitor,,
picocli,picocli,picocli.CommandLine,,
javafx,scene,javafx.scene.chart.XYChart,,
util,prefs,java.util.prefs.BackingStoreException,,
model,search,org.jabref.model.search.ThrowingErrorListener,,
search,search,org.jabref.search.SearchLexer,,
logic,shared,org.jabref.logic.shared.prefs.SharedDatabasePreferences,,
logic,journals,org.jabref.logic.journals.JournalInformation,,
net,net,java.net.MalformedURLException,,
util,util,java.util.Optional,,
logic,importer,org.jabref.logic.importer.FetcherException,,
logic,importer,org.jabref.logic.importer.ImportException,,
logic,importer,org.jabref.logic.importer.ImportFormatReader,,
logic,importer,org.jabref.logic.importer.ParserResult,,
logic,texparser,org.jabref.logic.texparser.TexBibEntriesResolver,,
logic,net,org.jabref.logic.net.URLDownload,,
logic,os,org.jabref.logic.os.OS,,
gui,util,org.jabref.gui.util.DroppingMouseLocation,,
picocli,CommandLine,picocli.CommandLine.Option,,
picocli,CommandLine,picocli.CommandLine.Parameters,,
picocli,CommandLine,picocli.CommandLine.Command,,
awt,awt,java.awt.Toolkit,,
awt,datatransfer,java.awt.datatransfer.DataFlavor,,
awt,datatransfer,java.awt.datatransfer.StringSelection,,
awt,datatransfer,java.awt.datatransfer.Transferable,,
awt,datatransfer,java.awt.datatransfer.UnsupportedFlavorException,,
javafx,application,javafx.application.Platform,,
javafx,scene,javafx.scene.control.TextInputControl,,
javafx,scene,javafx.scene.input.Clipboard,,
javafx,scene,javafx.scene.input.ClipboardContent,,
javafx,scene,javafx.scene.input.DataFormat,,
