common,base,com.google.common.base.CharMatcher,,
errorprone,refaster,com.google.errorprone.refaster.annotation.AfterTemplate,,
errorprone,refaster,com.google.errorprone.refaster.annotation.BeforeTemplate,,
common,collect,com.google.common.collect.TreeTraverser,,
common,graph,com.google.common.graph.Traverser,,
common,collect,com.google.common.collect.Sets.newConcurrentHashSet,,
errorprone,refaster,com.google.errorprone.refaster.annotation.Placeholder,,
gwt,core,com.google.gwt.core.client.EntryPoint,,
junit,junit,org.junit.Before,,
common,reflect,com.google.common.reflect.ClassPath,,
common,reflect,com.google.common.reflect.ClassPath.ClassInfo,,
gwt,junit,com.google.gwt.junit.client.GWTTestCase,,
gwt,junit,com.google.gwt.junit.tools.GWTTestSuite,,
io,io,java.io.IOException,,
junit,framework,junit.framework.Test,,
junit,framework,junit.framework.TestCase,,
lang,annotation,java.lang.annotation.Documented,,
lang,annotation,java.lang.annotation.ElementType,,
lang,annotation,java.lang.annotation.Retention,,
lang,annotation,java.lang.annotation.RetentionPolicy,,
lang,annotation,java.lang.annotation.Target,,
util,concurrent,java.util.concurrent.atomic.AtomicIntegerFieldUpdater.newUpdater,,
common,graph,com.google.common.graph.TestUtil.assertEdgeNotInGraphErrorMessage,,
common,graph,com.google.common.graph.TestUtil.assertEdgeRemovedFromGraphErrorMessage,,
common,math,com.google.common.math.StatsTesting.INTEGER_MANY_VALUES_STATS_ITERABLE,,
common,math,com.google.common.math.StatsTesting.INTEGER_MANY_VALUES_STATS_VARARGS,,
common,math,com.google.common.math.StatsTesting.LARGE_INTEGER_VALUES_MEAN,,
common,math,com.google.common.math.StatsTesting.LARGE_INTEGER_VALUES_POPULATION_VARIANCE,,
common,math,com.google.common.math.StatsTesting.LARGE_INTEGER_VALUES_STATS,,
util,concurrent,java.util.concurrent.Executors.newFixedThreadPool,,
junit,Assert,org.junit.Assert.assertFalse,,
common,math,com.google.common.math.StatsTesting.LARGE_LONG_VALUES_MEAN,,
junit,Assert,org.junit.Assert.assertTrue,,
junit,Assert,org.junit.Assert.fail,,
common,base,com.google.common.base.Preconditions.checkNotNull,,
common,annotations,com.google.common.annotations.GwtCompatible,,
common,annotations,com.google.common.annotations.GwtIncompatible,,
common,annotations,com.google.common.annotations.J2ktIncompatible,,
util,util,java.util.Collections,,
util,util,java.util.Set,,
jspecify,annotations,org.jspecify.annotations.Nullable,,
common,base,com.google.common.base.NullnessCasts.uncheckedCastNullableTToT,,
common,base,com.google.common.base.Preconditions.checkState,,
common,math,com.google.common.math.StatsTesting.LARGE_LONG_VALUES_POPULATION_VARIANCE,,
errorprone,annotations,com.google.errorprone.annotations.CanIgnoreReturnValue,,
util,util,java.util.Iterator,,
util,util,java.util.NoSuchElementException,,
common,math,com.google.common.math.StatsTesting.LARGE_LONG_VALUES_STATS,,
common,base,com.google.common.base.Preconditions.checkArgument,,
common,math,com.google.common.math.StatsTesting.LARGE_VALUES_MEAN,,
common,math,com.google.common.math.StatsTesting.LARGE_VALUES_STATS,,
nio,charset,java.nio.charset.StandardCharsets,,
util,Objects,java.util.Objects.requireNonNull,,
common,collect,com.google.common.collect.testing.AbstractMapTester,,
io,io,java.io.Serializable,,
util,concurrent,java.util.concurrent.atomic.AtomicIntegerFieldUpdater,,
common,math,com.google.common.math.StatsTesting.LONG_MANY_VALUES_STATS_ITERATOR,,
common,math,com.google.common.math.StatsTesting.LONG_MANY_VALUES_STATS_SNAPSHOT,,
common,base,com.google.common.base.Preconditions.checkPositionIndex,,
common,annotations,com.google.common.annotations.VisibleForTesting,,
errorprone,annotations,com.google.errorprone.annotations.InlineMe,,
errorprone,annotations,com.google.errorprone.annotations.InlineMeValidationDisabled,,
util,util,java.util.Arrays,,
util,util,java.util.BitSet,,
nio,charset,java.nio.charset.Charset,,
common,math,com.google.common.math.StatsTesting.MANY_VALUES_STATS_ITERATOR,,
common,math,com.google.common.math.StatsTesting.MANY_VALUES_STATS_SNAPSHOT,,
lang,reflect,java.lang.reflect.UndeclaredThrowableException,,
errorprone,annotations,com.google.errorprone.annotations.CheckReturnValue,,
errorprone,annotations,com.google.errorprone.annotations.ForOverride,,
errorprone,annotations,com.google.errorprone.annotations.concurrent.LazyInit,,
j2objc,annotations,com.google.j2objc.annotations.RetainedWith,,
util,concurrent,java.util.concurrent.Semaphore,,
errorprone,annotations,com.google.errorprone.annotations.MustBeClosed,,
io,io,java.io.BufferedReader,,
lang,ref,java.lang.ref.WeakReference,,
lang,reflect,java.lang.reflect.Field,,
util,util,java.util.EnumSet,,
util,util,java.util.HashMap,,
util,util,java.util.Map,,
util,util,java.util.WeakHashMap,,
util,concurrent,java.util.concurrent.locks.ReadWriteLock,,
common,base,com.google.common.base.CaseFormat,,
io,io,java.io.StringReader,,
io,io,java.io.UncheckedIOException,,
common,cache,com.google.common.cache.TestingRemovalListeners.CountingRemovalListener,,
common,cache,com.google.common.cache.TestingRemovalListeners.QueuingRemovalListener,,
util,util,java.util.Objects,,
util,function,java.util.function.BiPredicate,,
jspecify,annotations,org.jspecify.annotations.NonNull,,
common,collect,com.google.common.collect.testing.Helpers.assertEqualInOrder,,
util,concurrent,java.util.concurrent.atomic.AtomicLongFieldUpdater,,
util,function,java.util.function.DoubleBinaryOperator,,
util,function,java.util.function.DoubleUnaryOperator,,
lang,ref,java.lang.ref.PhantomReference,,
lang,ref,java.lang.ref.ReferenceQueue,,
common,collect,com.google.common.collect.testing.Platform.format,,
errorprone,annotations,com.google.errorprone.annotations.DoNotMock,,
common,collect,com.google.common.collect.testing.AbstractContainerTester,,
common,collect,com.google.common.collect.Iterators.advance,,
io,io,java.io.Closeable,,
io,io,java.io.FileNotFoundException,,
common,collect,com.google.common.collect.Iterators.all,,
common,collect,com.google.common.collect.Iterators.any,,
lang,ref,java.lang.ref.Reference,,
common,primitives,com.google.common.primitives.ImmutableLongArray,,
lang,reflect,java.lang.reflect.Method,,
net,net,java.net.URL,,
net,net,java.net.URLClassLoader,,
util,logging,java.util.logging.Level,,
util,logging,java.util.logging.Logger,,
common,collect,com.google.common.collect.Iterators.filter,,
common,collect,com.google.common.collect.Iterators.find,,
common,collect,com.google.common.collect.Iterators.frequency,,
lang,ref,java.lang.ref.SoftReference,,
common,collect,com.google.common.collect.Iterators.get,,
common,collect,com.google.common.collect.Iterators.getLast,,
common,cache,com.google.common.cache.TestingWeighers.intKeyWeigher,,
common,cache,com.google.common.cache.TestingWeighers.intValueWeigher,,
common,collect,com.google.common.collect.Iterators.getOnlyElement,,
common,collect,com.google.common.collect.Iterators.tryFind,,
common,cache,com.google.common.cache.CacheTesting.Receiver,,
common,cache,com.google.common.cache.TestingCacheLoaders.IdentityLoader,,
jsinterop,annotations,jsinterop.annotations.JsFunction,,
jsinterop,annotations,jsinterop.annotations.JsOptional,,
common,base,com.google.common.base.Throwables.throwIfInstanceOf,,
common,base,com.google.common.base.Throwables.throwIfUnchecked,,
common,collect,com.google.common.collect.testing.features.CollectionFeature.FAILS_FAST_ON_CONCURRENT_MODIFICATION,,
common,graph,com.google.common.graph.TestUtil.EdgeType.DIRECTED,,
common,graph,com.google.common.graph.TestUtil.EdgeType.UNDIRECTED,,
common,collect,com.google.common.collect.testing.features.CollectionFeature.SUPPORTS_ADD,,
lang,annotation,java.lang.annotation.ElementType.CONSTRUCTOR,,
lang,annotation,java.lang.annotation.ElementType.FIELD,,
lang,annotation,java.lang.annotation.ElementType.METHOD,,
lang,annotation,java.lang.annotation.ElementType.TYPE,,
util,Spliterator,java.util.Spliterator.OfPrimitive,,
common,graph,com.google.common.graph.TestUtil.EdgeType,,
time,time,java.time.Duration,,
common,util,com.google.common.util.concurrent.Callables,,
nio,nio,java.nio.Buffer,,
common,util,com.google.common.util.concurrent.InterruptibleTask.Blocker,,
util,util,java.util.DoubleSummaryStatistics,,
util,regex,java.util.regex.Matcher,,
util,regex,java.util.regex.Pattern,,
nio,channels,java.nio.channels.spi.AbstractInterruptibleChannel,,
util,function,java.util.function.LongBinaryOperator,,
junit,runners,org.junit.runners.Parameterized,,
junit,runners,org.junit.runners.Parameterized.Parameters,,
util,util,java.util.AbstractList,,
common,graph,com.google.common.graph.ElementOrder.insertion,,
common,graph,com.google.common.graph.ElementOrder.unordered,,
util,util,java.util.List,,
common,collect,com.google.common.collect.testing.SampleElements.Chars,,
util,Map,java.util.Map.Entry,,
lang,reflect,java.lang.reflect.Array,,
io,io,java.io.File,,
io,io,java.io.FileInputStream,,
io,io,java.io.FileOutputStream,,
util,function,java.util.function.LongUnaryOperator,,
util,util,java.util.Collection,,
util,util,java.util.OptionalDouble,,
util,util,java.util.OptionalInt,,
util,util,java.util.OptionalLong,,
common,cache,com.google.common.cache.LocalCache.AbstractCacheSet,,
common,collect,com.google.common.collect.testing.features.CollectionSize.SEVERAL,,
common,cache,com.google.common.cache.TestingCacheLoaders.bulkLoader,,
common,io,com.google.common.io.FileWriteMode.APPEND,,
common,collect,com.google.common.collect.testing.features.CollectionSize.ZERO,,
common,cache,com.google.common.cache.TestingCacheLoaders.errorLoader,,
