puppycrawl,tools,com.puppycrawl.tools.checkstyle.utils.ModuleReflectionUtil,,
common,truth,com.google.common.truth.Truth.assertWithMessage,,
io,io,java.io.BufferedReader,,
io,io,java.io.ByteArrayInputStream,,
io,io,java.io.ByteArrayOutputStream,,
io,io,java.io.File,,
io,io,java.io.IOException,,
io,io,java.io.InputStreamReader,,
io,io,java.io.LineNumberReader,,
nio,charset,java.nio.charset.StandardCharsets,,
nio,file,java.nio.file.Files,,
nio,file,java.nio.file.Path,,
text,text,java.text.MessageFormat,,
util,util,java.util.ArrayList,,
util,util,java.util.Collections,,
util,util,java.util.HashMap,,
util,util,java.util.List,,
util,util,java.util.Locale,,
util,util,java.util.Map,,
util,util,java.util.Properties,,
util,concurrent,java.util.concurrent.AbstractExecutorService,,
common,annotations,com.google.common.annotations.GwtCompatible,,
util,regex,java.util.regex.Pattern,,
util,stream,java.util.stream.Collectors,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.AbstractPathTestSupport,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.Checker,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.DefaultConfiguration,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.TreeWalker,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.api.AbstractViolationReporter,,
javax,swing,javax.swing.WindowConstants.EXIT_ON_CLOSE,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.api.CheckstyleException,,
test,chapter2filebasic,com.google.checkstyle.test.chapter2filebasic.rule21filename.FileNameTest,,
test,chapter3filestructure,com.google.checkstyle.test.chapter3filestructure.rule3sourcefile.SourceFileStructureTest,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.api.Configuration,,
common,reflect,com.google.common.reflect.ImmutableTypeToInstanceMap,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.bdd.InlineConfigParser,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.bdd.TestInputViolation,,
awt,awt,java.awt.Dialog,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.internal.utils.BriefUtLogger,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.utils.CommonUtil,,
util,Collections,java.util.Collections.emptyList,,
io,io,java.io.Writer,,
util,concurrent,java.util.concurrent.ThreadFactory,,
util,util,java.util.UUID,,
util,regex,java.util.regex.Matcher,,
javax,swing,javax.swing.WindowConstants.DO_NOTHING_ON_CLOSE,,
base,base,org.checkstyle.base.AbstractCheckstyleModuleTestSupport,,
junit,jupiter,org.junit.jupiter.api.io.TempDir,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.JavaParser,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.api.DetailAST,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.api.FileText,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.filters.SuppressionXpathFilter,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.xpath.XpathQueryGenerator,,
junit,jupiter,org.junit.jupiter.api.Test,,
javax,swing,javax.swing.WindowConstants.DISPOSE_ON_CLOSE,,
test,chapter2filebasic,com.google.checkstyle.test.chapter2filebasic.rule21filename.InputFileName1,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.checks.naming.AbbreviationAsWordInNameCheck,,
common,reflect,com.google.common.reflect.TypeToken,,
util,util,java.util.Arrays,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.utils.AnnotationUtil.containsAnnotation,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.utils.AnnotationUtil.getAnnotation,,
net,net,java.net.CacheRequest,,
lang,annotation,java.lang.annotation.ElementType.TYPE_USE,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.checks.naming.AbstractClassNameCheck,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.checks.annotation.AnnotationLocationCheck,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.checks.annotation.AnnotationOnSameLineCheck,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.checks.annotation.AnnotationUseStyleCheck,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.checks.sizes.AnonInnerLengthCheck,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.checks.coding.ArrayTrailingCommaCheck,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.checks.ArrayTypeStyleCheck,,
awt,geom,java.awt.geom.Rectangle2D,,
base,base,org.checkstyle.base.AbstractItModuleTestSupport,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.ConfigurationLoader,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.PropertiesExpander,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.checks.coding.AvoidDoubleBraceInitializationCheck,,
puppycrawl,tools,com.puppycrawl.tools.checkstyle.checks.AvoidEscapedUnicodeCharactersCheck.MSG_KEY,,
lang,annotation,java.lang.annotation.ElementType.CONSTRUCTOR,,
lang,annotation,java.lang.annotation.ElementType.FIELD,,
javax,accessibility,javax.accessibility.Accessible,,
lang,annotation,java.lang.annotation.ElementType.METHOD,,
lang,annotation,java.lang.annotation.ElementType.PARAMETER,,
lang,annotation,java.lang.annotation.ElementType.TYPE,,
