util,util,java.util.Arrays,,
security,security,java.security.MessageDigest,,
security,security,java.security.KeyFactory,,
security,security,java.security.PublicKey,,
security,security,java.security.Security,,
security,security,java.security.Signature,,
security,spec,java.security.spec.X509EncodedKeySpec,,
json,json,org.json.JSONObject,,
bouncycastle,jce,org.bouncycastle.jce.provider.BouncyCastleProvider,,
commons,codec,org.apache.commons.codec.binary.Hex,,
auth,auth,com.amazonaws.auth.AWSCredentials,,
auth,auth,com.amazonaws.auth.AWSCredentialsProvider,,
auth,auth,com.amazonaws.auth.AWSStaticCredentialsProvider,,
auth,auth,com.amazonaws.auth.BasicAWSCredentials,,
client,builder,com.amazonaws.client.builder.AwsClientBuilder,,
services,comprehendmedical,com.amazonaws.services.comprehendmedical.AWSComprehendMedical,,
services,comprehendmedical,com.amazonaws.services.comprehendmedical.AWSComprehendMedicalClient,,
services,comprehendmedical,com.amazonaws.services.comprehendmedical.model.DetectEntitiesRequest,,
services,comprehendmedical,com.amazonaws.services.comprehendmedical.model.DetectEntitiesResult,,
services,polly,com.amazonaws.services.polly.AmazonPolly,,
services,polly,com.amazonaws.services.polly.AmazonPollyClientBuilder,,
services,polly,com.amazonaws.services.polly.model.DescribeVoicesRequest,,
services,polly,com.amazonaws.services.polly.model.DescribeVoicesResult,,
undefined,undefined,com.amazonaws.AmazonClientException,,
example,bedrockruntime,com.example.bedrockruntime.models.anthropicClaude.lib.ReasoningResponse,,
auth,profile,com.amazonaws.auth.profile.ProfileCredentialsProvider,,
services,elasticmapreduce,com.amazonaws.services.elasticmapreduce.AmazonElasticMapReduce,,
services,elasticmapreduce,com.amazonaws.services.elasticmapreduce.AmazonElasticMapReduceClientBuilder,,
services,elasticmapreduce,com.amazonaws.services.elasticmapreduce.util.StepFactory,,
junit,jupiter,org.junit.jupiter.params.ParameterizedTest,,
junit,jupiter,org.junit.jupiter.params.provider.MethodSource,,
util,function,java.util.function.Supplier,,
util,stream,java.util.stream.Stream,,
software,amazon,software.amazon.awssdk.services.elasticbeanstalk.model.ConfigurationOptionSetting,,
software,amazon,software.amazon.awssdk.services.elasticbeanstalk.model.CreateEnvironmentRequest,,
software,amazon,software.amazon.awssdk.services.elasticbeanstalk.model.CreateEnvironmentResponse,,
software,amazon,software.amazon.awssdk.services.pinpoint.model.WriteCampaignRequest,,
util,util,java.util.HashMap,,
util,util,java.util.Map,,
software,amazon,software.amazon.awssdk.services.pinpoint.model.CreateCampaignResponse,,
software,amazon,software.amazon.awssdk.services.pinpoint.model.CreateCampaignRequest,,
software,amazon,software.amazon.awssdk.services.sns.model.SetSmsAttributesRequest,,
example,bedrockruntime,com.example.bedrockruntime.models.amazonTitanText.TextScenarios.invokeWithConversation,,
example,bedrockruntime,com.example.bedrockruntime.models.amazonTitanText.TextScenarios.invokeWithSystemPrompt,,
software,amazon,software.amazon.awssdk.services.sns.model.SetSmsAttributesResponse,,
example,bedrockruntime,com.example.bedrockruntime.scenario.BedrockActions,,
example,bedrockruntime,com.example.bedrockruntime.scenario.WeatherTool,,
software,amazon,software.amazon.awssdk.services.pinpoint.model.CreateEmailTemplateRequest,,
software,amazon,software.amazon.awssdk.services.bedrockruntime.model.ContentBlock,,
software,amazon,software.amazon.awssdk.services.bedrockruntime.model.ConversationRole,,
software,amazon,software.amazon.awssdk.services.bedrockruntime.model.ConverseResponse,,
software,amazon,software.amazon.awssdk.services.bedrockruntime.model.Message,,
software,amazon,software.amazon.awssdk.services.pinpoint.model.CreateEmailTemplateResponse,,
util,util,java.util.ArrayList,,
util,util,java.util.List,,
software,amazon,software.amazon.awssdk.services.pinpoint.model.EmailTemplateRequest,,
services,lambda,com.amazonaws.services.lambda.runtime.Context,,
services,lambda,com.amazonaws.services.lambda.runtime.RequestHandler,,
services,lambda,com.amazonaws.services.lambda.runtime.LambdaLogger,,
services,kinesisanalytics,com.amazonaws.services.kinesisanalytics.flink.connectors.config.ProducerConfigConstants,,
services,kinesisanalytics,com.amazonaws.services.kinesisanalytics.flink.connectors.producer.FlinkKinesisFirehoseProducer,,
services,kinesisanalytics,com.amazonaws.services.kinesisanalytics.runtime.KinesisAnalyticsRuntime,,
flink,api,org.apache.flink.api.common.serialization.SimpleStringSchema,,
flink,streaming,org.apache.flink.streaming.api.datastream.DataStream,,
flink,streaming,org.apache.flink.streaming.api.environment.StreamExecutionEnvironment,,
flink,streaming,org.apache.flink.streaming.connectors.kinesis.FlinkKinesisConsumer,,
flink,streaming,org.apache.flink.streaming.connectors.kinesis.FlinkKinesisProducer,,
flink,streaming,org.apache.flink.streaming.connectors.kinesis.config.ConsumerConfigConstants,,
io,io,java.io.IOException,,
util,util,java.util.Properties,,
software,amazon,software.amazon.awssdk.services.sns.model.SetTopicAttributesRequest,,
software,amazon,software.amazon.awssdk.services.ses.model.Body,,
javax,mail,javax.mail.MessagingException,,
software,amazon,software.amazon.awssdk.services.sns.model.SetTopicAttributesResponse,,
math,math,java.math.BigInteger,,
software,amazon,software.amazon.awssdk.services.quicksight.model.ListTemplatesRequest,,
software,amazon,software.amazon.awssdk.services.quicksight.model.ListTemplatesResponse,,
regions,regions,com.amazonaws.regions.Regions,,
services,pinpoint,com.amazonaws.services.pinpoint.AmazonPinpoint,,
services,pinpoint,com.amazonaws.services.pinpoint.AmazonPinpointClientBuilder,,
services,pinpoint,com.amazonaws.services.pinpoint.model.EndpointRequest,,
