common,base,com.google.common.base.CharMatcher,Utility,Data Conversion
errorprone,refaster,com.google.errorprone.refaster.annotation.AfterTemplate,Error Handling,Error Prevention
errorprone,refaster,com.google.errorprone.refaster.annotation.BeforeTemplate,Error Handling,Error Prevention
common,collect,com.google.common.collect.TreeTraverser,Data Structure,Tree Structures
common,graph,com.google.common.graph.Traverser,Data Structure,Graph Structures
common,collect,com.google.common.collect.Sets.newConcurrentHashSet,Data Structure,Data Manipulation
errorprone,refaster,com.google.errorprone.refaster.annotation.Placeholder,Error Handling,Error Prevention
gwt,core,com.google.gwt.core.client.EntryPoint,User Interface,Interaction Design
junit,junit,org.junit.Before,Test,Unit Testing
common,reflect,com.google.common.reflect.ClassPath,Utility,System Tools
common,reflect,com.google.common.reflect.ClassPath.ClassInfo,Utility,System Tools
gwt,junit,com.google.gwt.junit.client.GWTTestCase,Test,Unit Testing
gwt,junit,com.google.gwt.junit.tools.GWTTestSuite,Test,Unit Testing
io,io,java.io.IOException,Input-Output,Data Reading
junit,framework,junit.framework.Test,Test,Unit Testing
junit,framework,junit.framework.TestCase,Test,Unit Testing
lang,annotation,java.lang.annotation.Documented,Language,Standard Libraries
lang,annotation,java.lang.annotation.ElementType,Language,Standard Libraries
lang,annotation,java.lang.annotation.Retention,Language,Standard Libraries
lang,annotation,java.lang.annotation.RetentionPolicy,Language,Standard Libraries
lang,annotation,java.lang.annotation.Target,Language,Standard Libraries
util,concurrent,java.util.concurrent.atomic.AtomicIntegerFieldUpdater.newUpdater,Multi-Thread,Thread Safety
common,graph,com.google.common.graph.TestUtil.assertEdgeNotInGraphErrorMessage,Test,Unit Testing
common,graph,com.google.common.graph.TestUtil.assertEdgeRemovedFromGraphErrorMessage,Test,Unit Testing
common,math,com.google.common.math.StatsTesting.INTEGER_MANY_VALUES_STATS_ITERABLE,Test,Unit Testing
common,math,com.google.common.math.StatsTesting.INTEGER_MANY_VALUES_STATS_VARARGS,Test,Unit Testing
common,math,com.google.common.math.StatsTesting.LARGE_INTEGER_VALUES_MEAN,Test,Unit Testing
common,math,com.google.common.math.StatsTesting.LARGE_INTEGER_VALUES_POPULATION_VARIANCE,Test,Unit Testing
common,math,com.google.common.math.StatsTesting.LARGE_INTEGER_VALUES_STATS,Test,Unit Testing
util,concurrent,java.util.concurrent.Executors.newFixedThreadPool,Multi-Thread,Parallel Processing
junit,Assert,org.junit.Assert.assertFalse,Test,Unit Testing
common,math,com.google.common.math.StatsTesting.LARGE_LONG_VALUES_MEAN,Test,Unit Testing
junit,Assert,org.junit.Assert.assertTrue,Test,Unit Testing
junit,Assert,org.junit.Assert.fail,Test,Unit Testing
common,base,com.google.common.base.Preconditions.checkNotNull,Error Handling,Error Prevention
common,annotations,com.google.common.annotations.GwtCompatible,Utility,System Tools
common,annotations,com.google.common.annotations.GwtIncompatible,Utility,System Tools
common,annotations,com.google.common.annotations.J2ktIncompatible,Utility,System Tools
util,util,java.util.Collections,Utility,Performance Tools
util,util,java.util.Set,Data Structure,Data Manipulation
jspecify,annotations,org.jspecify.annotations.Nullable,Utility,Diagnostic Utilities
common,base,com.google.common.base.NullnessCasts.uncheckedCastNullableTToT,Utility,Data Conversion
common,base,com.google.common.base.Preconditions.checkState,Error Handling,Exception Handling
common,math,com.google.common.math.StatsTesting.LARGE_LONG_VALUES_POPULATION_VARIANCE,Test,Unit Testing
errorprone,annotations,com.google.errorprone.annotations.CanIgnoreReturnValue,Error Handling,Error Prevention
util,util,java.util.Iterator,Data Structure,Linear Structures
util,util,java.util.NoSuchElementException,Error Handling,Exception Handling
common,math,com.google.common.math.StatsTesting.LARGE_LONG_VALUES_STATS,Test,Unit Testing
common,base,com.google.common.base.Preconditions.checkArgument,Error Handling,Error Prevention
common,math,com.google.common.math.StatsTesting.LARGE_VALUES_MEAN,Test,Unit Testing
common,math,com.google.common.math.StatsTesting.LARGE_VALUES_STATS,Test,Unit Testing
nio,charset,java.nio.charset.StandardCharsets,Internationalization,Language Support
util,Objects,java.util.Objects.requireNonNull,Error Handling,Exception Handling
common,collect,com.google.common.collect.testing.AbstractMapTester,Test,Unit Testing
io,io,java.io.Serializable,Input-Output,Data Writing
util,concurrent,java.util.concurrent.atomic.AtomicIntegerFieldUpdater,Multi-Thread,Concurrency Control
common,math,com.google.common.math.StatsTesting.LONG_MANY_VALUES_STATS_ITERATOR,Test,Unit Testing
common,math,com.google.common.math.StatsTesting.LONG_MANY_VALUES_STATS_SNAPSHOT,Test,Unit Testing
common,base,com.google.common.base.Preconditions.checkPositionIndex,Error Handling,Error Prevention
common,annotations,com.google.common.annotations.VisibleForTesting,Test,Unit Testing
errorprone,annotations,com.google.errorprone.annotations.InlineMe,Error Handling,Error Prevention
errorprone,annotations,com.google.errorprone.annotations.InlineMeValidationDisabled,Error Handling,Error Prevention
util,util,java.util.Arrays,Utility,Data Conversion
util,util,java.util.BitSet,Data Structure,Linear Structures
nio,charset,java.nio.charset.Charset,Internationalization,Language Support
common,math,com.google.common.math.StatsTesting.MANY_VALUES_STATS_ITERATOR,Test,Unit Testing
common,math,com.google.common.math.StatsTesting.MANY_VALUES_STATS_SNAPSHOT,Test,Unit Testing
lang,reflect,java.lang.reflect.UndeclaredThrowableException,Error Handling,Exception Handling
errorprone,annotations,com.google.errorprone.annotations.CheckReturnValue,Error Handling,Error Prevention
errorprone,annotations,com.google.errorprone.annotations.ForOverride,Error Handling,Error Prevention
errorprone,annotations,com.google.errorprone.annotations.concurrent.LazyInit,Multi-Thread,Thread Safety
j2objc,annotations,com.google.j2objc.annotations.RetainedWith,Utility,System Tools
util,concurrent,java.util.concurrent.Semaphore,Multi-Thread,Resource Sharing
errorprone,annotations,com.google.errorprone.annotations.MustBeClosed,Error Handling,Error Prevention
io,io,java.io.BufferedReader,Input-Output,Buffering Strategies
lang,ref,java.lang.ref.WeakReference,Utility,Performance Tools
lang,reflect,java.lang.reflect.Field,Utility,System Tools
util,util,java.util.EnumSet,Utility,System Tools
util,util,java.util.HashMap,Data Structure,Data Manipulation
util,util,java.util.Map,Data Structure,Data Manipulation
util,util,java.util.WeakHashMap,Data Structure,Data Manipulation
util,concurrent,java.util.concurrent.locks.ReadWriteLock,Multi-Thread,Synchronization
common,base,com.google.common.base.CaseFormat,Utility,Data Conversion
io,io,java.io.StringReader,Input-Output,Data Reading
io,io,java.io.UncheckedIOException,Error Handling,Exception Handling
common,cache,com.google.common.cache.TestingRemovalListeners.CountingRemovalListener,Test,Unit Testing
common,cache,com.google.common.cache.TestingRemovalListeners.QueuingRemovalListener,Test,Unit Testing
util,util,java.util.Objects,Utility,System Tools
util,function,java.util.function.BiPredicate,Utility,Data Conversion
jspecify,annotations,org.jspecify.annotations.NonNull,Utility,Diagnostic Utilities
common,collect,com.google.common.collect.testing.Helpers.assertEqualInOrder,Test,Unit Testing
util,concurrent,java.util.concurrent.atomic.AtomicLongFieldUpdater,Multi-Thread,Concurrency Control
util,function,java.util.function.DoubleBinaryOperator,Utility,Data Conversion
util,function,java.util.function.DoubleUnaryOperator,Utility,Data Conversion
lang,ref,java.lang.ref.PhantomReference,Utility,System Tools
lang,ref,java.lang.ref.ReferenceQueue,Utility,System Tools
common,collect,com.google.common.collect.testing.Platform.format,Test,Unit Testing
errorprone,annotations,com.google.errorprone.annotations.DoNotMock,Test,Unit Testing
common,collect,com.google.common.collect.testing.AbstractContainerTester,Test,Unit Testing
common,collect,com.google.common.collect.Iterators.advance,Data Structure,Data Manipulation
io,io,java.io.Closeable,Input-Output,Stream Management
io,io,java.io.FileNotFoundException,Input-Output,File Management
common,collect,com.google.common.collect.Iterators.all,Utility,Data Conversion
common,collect,com.google.common.collect.Iterators.any,Utility,Performance Tools
lang,ref,java.lang.ref.Reference,Utility,System Tools
common,primitives,com.google.common.primitives.ImmutableLongArray,Data Structure,Data Manipulation
lang,reflect,java.lang.reflect.Method,Utility,System Tools
net,net,java.net.URL,Network,Protocol Implementation
net,net,java.net.URLClassLoader,Utility,System Tools
util,logging,java.util.logging.Level,Logging,Error Logs
util,logging,java.util.logging.Logger,Logging,Event Logging
common,collect,com.google.common.collect.Iterators.filter,Utility,Data Conversion
common,collect,com.google.common.collect.Iterators.find,Utility,System Tools
common,collect,com.google.common.collect.Iterators.frequency,Data Structure,Data Manipulation
lang,ref,java.lang.ref.SoftReference,Utility,Performance Tools
common,collect,com.google.common.collect.Iterators.get,Utility,Data Conversion
common,collect,com.google.common.collect.Iterators.getLast,Data Structure,Data Manipulation
common,cache,com.google.common.cache.TestingWeighers.intKeyWeigher,Test,Unit Testing
common,cache,com.google.common.cache.TestingWeighers.intValueWeigher,Test,Unit Testing
common,collect,com.google.common.collect.Iterators.getOnlyElement,Utility,Data Conversion
common,collect,com.google.common.collect.Iterators.tryFind,Utility,Performance Tools
common,cache,com.google.common.cache.CacheTesting.Receiver,Test,Unit Testing
common,cache,com.google.common.cache.TestingCacheLoaders.IdentityLoader,Test,Unit Testing
jsinterop,annotations,jsinterop.annotations.JsFunction,Language,Language Extensions
jsinterop,annotations,jsinterop.annotations.JsOptional,Utility,System Tools
common,base,com.google.common.base.Throwables.throwIfInstanceOf,Error Handling,Exception Handling
common,base,com.google.common.base.Throwables.throwIfUnchecked,Error Handling,Exception Handling
common,collect,com.google.common.collect.testing.features.CollectionFeature.FAILS_FAST_ON_CONCURRENT_MODIFICATION,Test,Unit Testing
common,graph,com.google.common.graph.TestUtil.EdgeType.DIRECTED,Test,Unit Testing
common,graph,com.google.common.graph.TestUtil.EdgeType.UNDIRECTED,Test,Unit Testing
common,collect,com.google.common.collect.testing.features.CollectionFeature.SUPPORTS_ADD,Test,Unit Testing
lang,annotation,java.lang.annotation.ElementType.CONSTRUCTOR,Language,Standard Libraries
lang,annotation,java.lang.annotation.ElementType.FIELD,Utility,System Tools
lang,annotation,java.lang.annotation.ElementType.METHOD,Language,Standard Libraries
lang,annotation,java.lang.annotation.ElementType.TYPE,Language,Standard Libraries
util,Spliterator,java.util.Spliterator.OfPrimitive,Data Structure,Data Manipulation
common,graph,com.google.common.graph.TestUtil.EdgeType,Test,Unit Testing
time,time,java.time.Duration,Utility,Performance Tools
common,util,com.google.common.util.concurrent.Callables,Multi-Thread,Parallel Processing
nio,nio,java.nio.Buffer,Input-Output,Buffering Strategies
common,util,com.google.common.util.concurrent.InterruptibleTask.Blocker,Multi-Thread,Synchronization
util,util,java.util.DoubleSummaryStatistics,Utility,Performance Tools
util,regex,java.util.regex.Matcher,Search,Query Processing
util,regex,java.util.regex.Pattern,Utility,System Tools
nio,channels,java.nio.channels.spi.AbstractInterruptibleChannel,Input-Output,Stream Management
util,function,java.util.function.LongBinaryOperator,Utility,Data Conversion
junit,runners,org.junit.runners.Parameterized,Test,Unit Testing
junit,runners,org.junit.runners.Parameterized.Parameters,Test,Unit Testing
util,util,java.util.AbstractList,Data Structure,Linear Structures
common,graph,com.google.common.graph.ElementOrder.insertion,Data Structure,Graph Structures
common,graph,com.google.common.graph.ElementOrder.unordered,Data Structure,Graph Structures
util,util,java.util.List,Data Structure,Linear Structures
common,collect,com.google.common.collect.testing.SampleElements.Chars,Test,Unit Testing
util,Map,java.util.Map.Entry,Data Structure,Data Manipulation
lang,reflect,java.lang.reflect.Array,Utility,System Tools
io,io,java.io.File,Input-Output,File Management
io,io,java.io.FileInputStream,Input-Output,Data Reading
io,io,java.io.FileOutputStream,Input-Output,Data Writing
util,function,java.util.function.LongUnaryOperator,Utility,Data Conversion
util,util,java.util.Collection,Data Structure,Data Manipulation
util,util,java.util.OptionalDouble,Utility,Data Conversion
util,util,java.util.OptionalInt,Utility,Data Conversion
util,util,java.util.OptionalLong,Utility,Performance Tools
common,cache,com.google.common.cache.LocalCache.AbstractCacheSet,Data Structure,Data Manipulation
common,collect,com.google.common.collect.testing.features.CollectionSize.SEVERAL,Test,Unit Testing
common,cache,com.google.common.cache.TestingCacheLoaders.bulkLoader,Test,Unit Testing
